timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-26T14:35:08,sustain_bubble.py_before_35600,fde35aae-e806-4d31-bc09-3ddbf132a8bf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1182640999999993,3.3439899663100262e-06,2.827561336288904e-05,22.5,116.26717149962576,5.776883125305176,7.331356249999976e-07,3.789447476032493e-06,1.645458504996289e-07,4.687128951532119e-06,India,IND,tamil nadu,,,Windows-10-10.0.22631-SP0,3.8.10,2.8.3,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.405021667480469,machine,N,1.0
2025-03-26T14:35:13,sustain_bubble.py_after_35600,22713840-d4da-47b9-8f34-53caca46f8f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.11969079999999899,1.5181760402861458e-06,1.2684149828442609e-05,22.5,36.951581314908466,5.776883125305176,7.415043750000016e-07,1.2180565299724222e-06,1.6840208045474647e-07,2.1279629854271702e-06,India,IND,tamil nadu,,,Windows-10-10.0.22631-SP0,3.8.10,2.8.3,16,AMD Ryzen 9 5900HX with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Laptop GPU,80.2739,13.0895,15.405021667480469,machine,N,1.0
